ZIP|City/Location Name|STATE|County Name|Zip Code Designation
49307|Big Rapids|MI|MECOSTA|Low Income Area/HPSA
48415|Birch Run|MI|SAGINAW|HPSA
49309|Bitely|MI|NEWAYGO|Low Income Area/HPSA
48721|Black River|MI|ALCONA|Low Income Area
49310|Blanchard|MI|ISABELLA|Low Income Area/HPSA
49228|Blissfield|MI|LENAWEE|HPSA
49026|Bloomingdale|MI|VAN BUREN|Low Income Area/HPSA
49618|Boon|MI|WEXFORD|Low Income Area/HPSA
49712|Boyne City|MI|CHARLEVOIX|Low Income Area/HPSA
49713|Boyne Falls|MI|CHARLEVOIX|HPSA
49402|Branch|MI|MASON|Low Income Area/HPSA
48614|Brant|MI|SAGINAW|Low Income Area/HPSA
48615|Breckenridge|MI|GRATIOT|HPSA
49619|Brethren|MI|MANISTEE|Low Income Area/HPSA
48722|Bridgeport|MI|SAGINAW|Low Income Area
49715|Brimley|MI|CHIPPEWA|Low Income Area/HPSA
49028|Bronson|MI|BRANCH|Low Income Area/HPSA
49230|Brooklyn|MI|JACKSON|HPSA
48416|Brown City|MI|SANILAC|Low Income Area/HPSA
49912|Bruce Crossing|MI|ONTONAGON|Low Income Area/HPSA
49716|Brutus|MI|EMMET|Low Income Area/HPSA
49107|Buchanan|MI|BERRIEN|Low Income Area
49620|Buckley|MI|WEXFORD|Low Income Area/HPSA
49030|Burr Oak|MI|ST. JOSEPH|Low Income Area/HPSA
48519|Burton|MI|GENESEE|Low Income Area
48529|Burton|MI|GENESEE|Low Income Area
49315|Byron Center|MI|KENT|HPSA
49601|Cadillac|MI|WEXFORD|Low Income Area/HPSA
49913|Calumet|MI|HOUGHTON|Low Income Area/HPSA
49232|Camden|MI|HILLSDALE|Low Income Area
48014|Capac|MI|ST. CLAIR|Low Income Area/HPSA
49812|Carney|MI|MENOMINEE|Low Income Area/HPSA
48723|Caro|MI|TUSCOLA|Low Income Area/HPSA
49718|Carp Lake|MI|EMMET|Low Income Area/HPSA
48811|Carson City|MI|MONTCALM|Low Income Area/HPSA
48419|Carsonville|MI|SANILAC|Low Income Area/HPSA
48064|Casco|MI|ST. CLAIR|HPSA
48725|Caseville|MI|HURON|Low Income Area
49318|Casnovia|MI|MUSKEGON|Low Income Area/HPSA
48726|Cass City|MI|TUSCOLA|Low Income Area/HPSA
49031|Cassopolis|MI|CASS|Low Income Area
49319|Cedar Springs|MI|KENT|HPSA
49719|Cedarville|MI|MACKINAC|HPSA
49233|Cement City|MI|LENAWEE|HPSA
48015|Center Line|MI|MACOMB|Low Income Area
49622|Central Lake|MI|ANTRIM|Low Income Area/HPSA
49032|Centreville|MI|ST. JOSEPH|Low Income Area
49814|Champion|MI|MARQUETTE|Low Income Area/HPSA
49815|Channing|MI|DICKINSON|Low Income Area
49720|Charlevoix|MI|CHARLEVOIX|HPSA
49623|Chase|MI|LAKE|Low Income Area/HPSA
49916|Chassell|MI|HOUGHTON|Low Income Area/HPSA
49816|Chatham|MI|ALGER|Low Income Area/HPSA
49721|Cheboygan|MI|CHEBOYGAN|Low Income Area/HPSA
48616|Chesaning|MI|SAGINAW|Low Income Area
48617|Clare|MI|CLARE|Low Income Area/HPSA
49234|Clarklake|MI|JACKSON|HPSA
48815|Clarksville|MI|IONIA|Low Income Area/HPSA
49235|Clayton|MI|LENAWEE|Low Income Area/HPSA
48727|Clifford|MI|LAPEER|Low Income Area/HPSA
48035|Clinton Township|MI|MACOMB|Low Income Area
48420|Clio|MI|GENESEE|Low Income Area/HPSA
49036|Coldwater|MI|BRANCH|Low Income Area/HPSA
48618|Coleman|MI|MIDLAND|Low Income Area/HPSA
49038|Coloma|MI|BERRIEN|Low Income Area/HPSA
49040|Colon|MI|ST. JOSEPH|Low Income Area/HPSA
48421|Columbiaville|MI|LAPEER|HPSA
48063|Columbus|MI|ST. CLAIR|HPSA
48619|Comins|MI|OSCODA|Low Income Area/HPSA
49321|Comstock Park|MI|KENT|Low Income Area/HPSA
49237|Concord|MI|JACKSON|HPSA
49403|Conklin|MI|OTTAWA|HPSA
49042|Constantine|MI|ST. JOSEPH|Low Income Area
49817|Cooks|MI|DELTA|Low Income Area
49404|Coopersville|MI|OTTAWA|Low Income Area/HPSA
49625|Copemish|MI|MANISTEE|Low Income Area/HPSA
49322|Coral|MI|MONTCALM|Low Income Area/HPSA
48817|Corunna|MI|SHIAWASSEE|Low Income Area
49043|Covert|MI|VAN BUREN|Low Income Area/HPSA
49919|Covington|MI|BARAGA|Low Income Area
48422|Croswell|MI|SANILAC|Low Income Area/HPSA
48818|Crystal|MI|MONTCALM|Low Income Area/HPSA
49920|Crystal Falls|MI|IRON|Low Income Area/HPSA
48728|Curran|MI|ALCONA|Low Income Area/HPSA
49820|Curtis|MI|MACKINAC|Low Income Area/HPSA
49405|Custer|MI|MASON|Low Income Area/HPSA
49724|Dafter|MI|CHIPPEWA|Low Income Area/HPSA
49821|Daggett|MI|MENOMINEE|Low Income Area/HPSA
49725|De Tour Village|MI|CHIPPEWA|HPSA
48126|Dearborn|MI|WAYNE|Low Income Area/HPSA
48120|Dearborn|MI|WAYNE|Low Income Area
48125|Dearborn Heights|MI|WAYNE|Low Income Area/HPSA
48127|Dearborn Heights|MI|WAYNE|Low Income Area
49045|Decatur|MI|VAN BUREN|Low Income Area/HPSA
48426|Decker|MI|SANILAC|Low Income Area/HPSA
48427|Deckerville|MI|SANILAC|Low Income Area/HPSA
49238|Deerfield|MI|LENAWEE|HPSA
49822|Deerton|MI|ALGER|Low Income Area/HPSA
48729|Deford|MI|TUSCOLA|Low Income Area/HPSA
49046|Delton|MI|BARRY|Low Income Area
48201|Detroit|MI|WAYNE|Low Income Area/HPSA
48202|Detroit|MI|WAYNE|Low Income Area/HPSA
48204|Detroit|MI|WAYNE|Low Income Area/HPSA
48205|Detroit|MI|WAYNE|Low Income Area/HPSA
48206|Detroit|MI|WAYNE|Low Income Area/HPSA
48207|Detroit|MI|WAYNE|Low Income Area/HPSA
48208|Detroit|MI|WAYNE|Low Income Area/HPSA
48209|Detroit|MI|WAYNE|Low Income Area/HPSA
48210|Detroit|MI|WAYNE|Low Income Area/HPSA
48211|Detroit|MI|WAYNE|Low Income Area/HPSA
48213|Detroit|MI|WAYNE|Low Income Area/HPSA
48214|Detroit|MI|WAYNE|Low Income Area/HPSA
48215|Detroit|MI|WAYNE|Low Income Area/HPSA
48216|Detroit|MI|WAYNE|Low Income Area/HPSA
48217|Detroit|MI|WAYNE|Low Income Area/HPSA
48219|Detroit|MI|WAYNE|Low Income Area/HPSA
48221|Detroit|MI|WAYNE|Low Income Area/HPSA
48223|Detroit|MI|WAYNE|Low Income Area/HPSA
48224|Detroit|MI|WAYNE|Low Income Area/HPSA
48226|Detroit|MI|WAYNE|Low Income Area/HPSA
48227|Detroit|MI|WAYNE|Low Income Area/HPSA
48228|Detroit|MI|WAYNE|Low Income Area/HPSA
48234|Detroit|MI|WAYNE|Low Income Area/HPSA
48235|Detroit|MI|WAYNE|Low Income Area/HPSA
48238|Detroit|MI|WAYNE|Low Income Area/HPSA
49921|Dodgeville|MI|HOUGHTON|Low Income Area/HPSA
49047|Dowagiac|MI|CASS|Low Income Area
49726|Drummond Island|MI|CHIPPEWA|HPSA
48429|Durand|MI|SHIAWASSEE|Low Income Area
48054|East China|MI|ST. CLAIR|HPSA
49727|East Jordan|MI|CHARLEVOIX|Low Income Area/HPSA
48823|East Lansing|MI|INGHAM|Low Income Area
48825|East Lansing|MI|INGHAM|Low Income Area
48730|East Tawas|MI|IOSCO|Low Income Area/HPSA
48021|Eastpointe|MI|MACOMB|Low Income Area
48827|Eaton Rapids|MI|EATON|HPSA
49111|Eau Claire|MI|BERRIEN|Low Income Area
49825|Eben Junction|MI|ALGER|Low Income Area/HPSA
49728|Eckerman|MI|CHIPPEWA|Low Income Area/HPSA
48229|Ecorse|MI|WAYNE|Low Income Area
48829|Edmore|MI|MONTCALM|Low Income Area/HPSA
49112|Edwardsburg|MI|CASS|Low Income Area
48731|Elkton|MI|HURON|Low Income Area
49729|Ellsworth|MI|ANTRIM|Low Income Area/HPSA
49730|Elmira|MI|ANTRIM|Low Income Area/HPSA
48831|Elsie|MI|CLINTON|Low Income Area
48832|Elwell|MI|GRATIOT|Low Income Area/HPSA
48022|Emmett|MI|ST. CLAIR|HPSA
49827|Engadine|MI|MACKINAC|Low Income Area/HPSA
49829|Escanaba|MI|DELTA|Low Income Area
48732|Essexville|MI|BAY|Low Income Area
49631|Evart|MI|OSCEOLA|Low Income Area/HPSA
49925|Ewen|MI|ONTONAGON|Low Income Area/HPSA
48023|Fair Haven|MI|ST. CLAIR|Low Income Area/HPSA
48733|Fairgrove|MI|TUSCOLA|Low Income Area/HPSA
48621|Fairview|MI|OSCODA|Low Income Area/HPSA
49632|Falmouth|MI|MISSAUKEE|Low Income Area/HPSA
48622|Farwell|MI|CLARE|Low Income Area/HPSA
49408|Fennville|MI|ALLEGAN|Low Income Area/HPSA
48834|Fenwick|MI|MONTCALM|Low Income Area/HPSA
48220|Ferndale|MI|OAKLAND|Low Income Area
49633|Fife Lake|MI|KALKASKA|Low Income Area/HPSA
48432|Filion|MI|HURON|Low Income Area
48502|Flint|MI|GENESEE|Low Income Area
48503|Flint|MI|GENESEE|Low Income Area
48504|Flint|MI|GENESEE|Low Income Area
48505|Flint|MI|GENESEE|Low Income Area
48506|Flint|MI|GENESEE|Low Income Area
48507|Flint|MI|GENESEE|Low Income Area
48532|Flint|MI|GENESEE|Low Income Area
48059|Fort Gratiot|MI|ST. CLAIR|HPSA
48435|Fostoria|MI|TUSCOLA|HPSA
49410|Fountain|MI|MASON|Low Income Area/HPSA
48734|Frankenmuth|MI|SAGINAW|HPSA
49635|Frankfort|MI|BENZIE|Low Income Area/HPSA
49733|Frederic|MI|CRAWFORD|Low Income Area/HPSA
49411|Free Soil|MI|MASON|Low Income Area/HPSA
49325|Freeport|MI|BARRY|HPSA
49412|Fremont|MI|NEWAYGO|Low Income Area/HPSA
49415|Fruitport|MI|MUSKEGON|HPSA
49927|Gaastra|MI|IRON|Low Income Area/HPSA
48735|Gagetown|MI|TUSCOLA|Low Income Area/HPSA
49835|Garden|MI|DELTA|Low Income Area
49735|Gaylord|MI|OTSEGO|Low Income Area/HPSA
49836|Germfask|MI|SCHOOLCRAFT|Low Income Area/HPSA
49837|Gladstone|MI|DELTA|Low Income Area
48624|Gladwin|MI|GLADWIN|Low Income Area/HPSA
48737|Glennie|MI|ALCONA|Low Income Area/HPSA
49055|Gobles|MI|VAN BUREN|Low Income Area/HPSA
49736|Goetzville|MI|CHIPPEWA|HPSA
48027|Goodells|MI|ST. CLAIR|HPSA
49838|Gould City|MI|MACKINAC|Low Income Area/HPSA
49326|Gowen|MI|KENT|Low Income Area/HPSA
49417|Grand Haven|MI|OTTAWA|HPSA
49056|Grand Junction|MI|VAN BUREN|Low Income Area/HPSA
48837|Grand Ledge|MI|EATON|HPSA
49839|Grand Marais|MI|ALGER|Low Income Area/HPSA
49544|Grand Rapids|MI|KENT|Low Income Area/HPSA
49503|Grand Rapids|MI|KENT|Low Income Area
49504|Grand Rapids|MI|KENT|Low Income Area
49505|Grand Rapids|MI|KENT|Low Income Area
49507|Grand Rapids|MI|KENT|Low Income Area
49508|Grand Rapids|MI|KENT|Low Income Area
49548|Grand Rapids|MI|KENT|Low Income Area
49525|Grand Rapids|MI|KENT|HPSA
49534|Grand Rapids|MI|KENT|HPSA
49418|Grandville|MI|KENT|HPSA
49327|Grant|MI|NEWAYGO|Low Income Area/HPSA
49240|Grass Lake|MI|JACKSON|HPSA
49637|Grawn|MI|GRAND TRAVERSE|HPSA
49738|Grayling|MI|CRAWFORD|Low Income Area/HPSA
48738|Greenbush|MI|ALCONA|Low Income Area/HPSA
48838|Greenville|MI|MONTCALM|Low Income Area/HPSA
49840|Gulliver|MI|SCHOOLCRAFT|Low Income Area
49841|Gwinn|MI|MARQUETTE|Low Income Area/HPSA
48739|Hale|MI|IOSCO|Low Income Area/HPSA
49419|Hamilton|MI|ALLEGAN|HPSA
48212|Hamtramck|MI|WAYNE|Low Income Area/HPSA
49930|Hancock|MI|HOUGHTON|Low Income Area/HPSA
49241|Hanover|MI|JACKSON|Low Income Area/HPSA
48441|Harbor Beach|MI|HURON|Low Income Area/HPSA
49740|Harbor Springs|MI|EMMET|HPSA
49638|Harrietta|MI|WEXFORD|Low Income Area/HPSA
48625|Harrison|MI|CLARE|Low Income Area/HPSA
48740|Harrisville|MI|ALCONA|Low Income Area
48028|Harsens Island|MI|ST. CLAIR|HPSA
49420|Hart|MI|OCEANA|Low Income Area/HPSA
49057|Hartford|MI|VAN BUREN|Low Income Area/HPSA
49058|Hastings|MI|BARRY|Low Income Area
49743|Hawks|MI|PRESQUE ISLE|Low Income Area
48030|Hazel Park|MI|OAKLAND|Low Income Area
49847|Hermansville|MI|MENOMINEE|Low Income Area/HPSA
49744|Herron|MI|ALPENA|Low Income Area/HPSA
49639|Hersey|MI|OSCEOLA|Low Income Area/HPSA
49421|Hesperia|MI|OCEANA|Low Income Area/HPSA
48203|Highland Park|MI|WAYNE|Low Income Area/HPSA
49746|Hillman|MI|MONTMORENCY|Low Income Area/HPSA
49242|Hillsdale|MI|HILLSDALE|Low Income Area
49423|Holland|MI|OTTAWA|Low Income Area/HPSA
49424|Holland|MI|OTTAWA|HPSA
49425|Holton|MI|MUSKEGON|Low Income Area/HPSA
49245|Homer|MI|CALHOUN|Low Income Area
49640|Honor|MI|BENZIE|Low Income Area/HPSA
48628|Hope|MI|MIDLAND|Low Income Area/HPSA
49328|Hopkins|MI|ALLEGAN|Low Income Area
49246|Horton|MI|JACKSON|HPSA
49931|Houghton|MI|HOUGHTON|Low Income Area/HPSA
48629|Houghton Lake|MI|ROSCOMMON|Low Income Area/HPSA
49329|Howard City|MI|MONTCALM|Low Income Area/HPSA
49747|Hubbard Lake|MI|ALPENA|Low Income Area/HPSA
48845|Hubbardston|MI|IONIA|Low Income Area/HPSA
49247|Hudson|MI|LENAWEE|Low Income Area/HPSA
49426|Hudsonville|MI|OTTAWA|HPSA
49642|Idlewild|MI|LAKE|Low Income Area/HPSA
48444|Imlay City|MI|LAPEER|Low Income Area/HPSA
49749|Indian River|MI|CHEBOYGAN|Low Income Area/HPSA
49848|Ingalls|MI|MENOMINEE|Low Income Area/HPSA
48141|Inkster|MI|WAYNE|Low Income Area/HPSA
49643|Interlochen|MI|GRAND TRAVERSE|HPSA
48846|Ionia|MI|IONIA|Low Income Area/HPSA
49935|Iron River|MI|IRON|Low Income Area/HPSA
49644|Irons|MI|LAKE|Low Income Area/HPSA
49938|Ironwood|MI|GOGEBIC|Low Income Area/HPSA
48847|Ithaca|MI|GRATIOT|Low Income Area/HPSA
49201|Jackson|MI|JACKSON|Low Income Area/HPSA
49202|Jackson|MI|JACKSON|Low Income Area/HPSA
49203|Jackson|MI|JACKSON|Low Income Area/HPSA
49248|Jasper|MI|LENAWEE|HPSA
48032|Jeddo|MI|ST. CLAIR|HPSA
49428|Jenison|MI|OTTAWA|HPSA
49249|Jerome|MI|HILLSDALE|HPSA
49751|Johannesburg|MI|OTSEGO|Low Income Area/HPSA
49061|Jones|MI|CASS|Low Income Area
49250|Jonesville|MI|HILLSDALE|Low Income Area/HPSA
49001|Kalamazoo|MI|KALAMAZOO|Low Income Area
49004|Kalamazoo|MI|KALAMAZOO|Low Income Area
49006|Kalamazoo|MI|KALAMAZOO|Low Income Area
49007|Kalamazoo|MI|KALAMAZOO|Low Income Area
49008|Kalamazoo|MI|KALAMAZOO|Low Income Area
49048|Kalamazoo|MI|KALAMAZOO|Low Income Area
49645|Kaleva|MI|MANISTEE|Low Income Area/HPSA
49646|Kalkaska|MI|KALKASKA|Low Income Area
48320|Keego Harbor|MI|OAKLAND|Low Income Area
49330|Kent City|MI|KENT|Low Income Area/HPSA
49788|Kincheloe|MI|CHIPPEWA|Low Income Area/HPSA
48445|Kinde|MI|HURON|Low Income Area
49802|Kingsford|MI|DICKINSON|Low Income Area
49649|Kingsley|MI|GRAND TRAVERSE|Low Income Area/HPSA
48741|Kingston|MI|TUSCOLA|Low Income Area/HPSA
49752|Kinross|MI|CHIPPEWA|Low Income Area/HPSA
49753|Lachine|MI|ALPENA|Low Income Area/HPSA
48632|Lake|MI|CLARE|Low Income Area/HPSA
49650|Lake Ann|MI|BENZIE|Low Income Area
49651|Lake City|MI|MISSAUKEE|Low Income Area/HPSA
49945|Lake Linden|MI|HOUGHTON|Low Income Area/HPSA
48849|Lake Odessa|MI|IONIA|Low Income Area/HPSA
49116|Lakeside|MI|BERRIEN|Low Income Area
48850|Lakeview|MI|MONTCALM|Low Income Area/HPSA
49946|Lanse|MI|BARAGA|Low Income Area
48906|Lansing|MI|INGHAM|Low Income Area
48910|Lansing|MI|INGHAM|Low Income Area
48911|Lansing|MI|INGHAM|Low Income Area
48912|Lansing|MI|INGHAM|Low Income Area
48915|Lansing|MI|INGHAM|Low Income Area
48933|Lansing|MI|INGHAM|Low Income Area
48446|Lapeer|MI|LAPEER|HPSA
49064|Lawrence|MI|VAN BUREN|Low Income Area/HPSA
49065|Lawton|MI|VAN BUREN|Low Income Area/HPSA
49066|Leonidas|MI|ST. JOSEPH|Low Income Area
49655|Leroy|MI|OSCEOLA|Low Income Area/HPSA
49251|Leslie|MI|INGHAM|HPSA
49755|Levering|MI|EMMET|Low Income Area/HPSA
49756|Lewiston|MI|MONTMORENCY|Low Income Area/HPSA
48450|Lexington|MI|SANILAC|HPSA
48742|Lincoln|MI|ALCONA|Low Income Area
48146|Lincoln Park|MI|WAYNE|Low Income Area
49252|Litchfield|MI|HILLSDALE|Low Income Area/HPSA
49833|Little Lake|MI|MARQUETTE|HPSA
48743|Long Lake|MI|IOSCO|Low Income Area/HPSA
49331|Lowell|MI|KENT|HPSA
49431|Ludington|MI|MASON|Low Income Area/HPSA
48635|Lupton|MI|OGEMAW|Low Income Area/HPSA
49656|Luther|MI|LAKE|Low Income Area/HPSA
48636|Luzerne|MI|OSCODA|Low Income Area/HPSA
48851|Lyons|MI|IONIA|HPSA
49757|Mackinac Island|MI|MACKINAC|Low Income Area/HPSA
49701|Mackinaw City|MI|CHEBOYGAN|Low Income Area/HPSA
48071|Madison Heights|MI|OAKLAND|Low Income Area
49659|Mancelona|MI|ANTRIM|Low Income Area/HPSA
48158|Manchester|MI|WASHTENAW|HPSA
49660|Manistee|MI|MANISTEE|Low Income Area/HPSA
49854|Manistique|MI|SCHOOLCRAFT|Low Income Area
49253|Manitou Beach|MI|LENAWEE|HPSA
49663|Manton|MI|WEXFORD|Low Income Area/HPSA
49067|Marcellus|MI|CASS|Low Income Area
49947|Marenisco|MI|GOGEBIC|Low Income Area/HPSA
48039|Marine City|MI|ST. CLAIR|Low Income Area/HPSA
49665|Marion|MI|OSCEOLA|Low Income Area/HPSA
48453|Marlette|MI|SANILAC|Low Income Area/HPSA
49435|Marne|MI|OTTAWA|HPSA
49855|Marquette|MI|MARQUETTE|Low Income Area/HPSA
49070|Martin|MI|ALLEGAN|Low Income Area
48040|Marysville|MI|ST. CLAIR|HPSA
49948|Mass City|MI|ONTONAGON|Low Income Area/HPSA
48744|Mayville|MI|TUSCOLA|Low Income Area/HPSA
49657|MC Bain|MI|MISSAUKEE|Low Income Area/HPSA
49853|MC Millan|MI|LUCE|Low Income Area/HPSA
49436|Mears|MI|OCEANA|Low Income Area/HPSA
49332|Mecosta|MI|MECOSTA|Low Income Area/HPSA
48454|Melvin|MI|SANILAC|Low Income Area/HPSA
48122|Melvindale|MI|WAYNE|Low Income Area
48041|Memphis|MI|ST. CLAIR|HPSA
49072|Mendon|MI|ST. JOSEPH|Low Income Area
49858|Menominee|MI|MENOMINEE|Low Income Area/HPSA
48637|Merrill|MI|SAGINAW|HPSA
49667|Merritt|MI|MISSAUKEE|Low Income Area/HPSA
49668|Mesick|MI|WEXFORD|Low Income Area/HPSA
49861|Michigamme|MI|MARQUETTE|Low Income Area/HPSA
49254|Michigan Center|MI|JACKSON|Low Income Area/HPSA
48856|Middleton|MI|GRATIOT|Low Income Area/HPSA
48640|Midland|MI|MIDLAND|HPSA
48745|Mikado|MI|ALCONA|Low Income Area/HPSA
49759|Millersburg|MI|PRESQUE ISLE|Low Income Area
48746|Millington|MI|TUSCOLA|Low Income Area/HPSA
48456|Minden City|MI|SANILAC|Low Income Area/HPSA
48647|Mio|MI|OSCODA|Low Income Area/HPSA
49950|Mohawk|MI|KEWEENAW|Low Income Area/HPSA
48161|Monroe|MI|MONROE|Low Income Area
49437|Montague|MI|MUSKEGON|Low Income Area/HPSA
49255|Montgomery|MI|BRANCH|Low Income Area/HPSA
48457|Montrose|MI|GENESEE|Low Income Area
49760|Moran|MI|MACKINAC|Low Income Area/HPSA
49256|Morenci|MI|LENAWEE|Low Income Area/HPSA
49336|Morley|MI|MECOSTA|Low Income Area/HPSA
48857|Morrice|MI|SHIAWASSEE|Low Income Area
48043|Mount Clemens|MI|MACOMB|Low Income Area
48458|Mount Morris|MI|GENESEE|Low Income Area/HPSA
48858|Mount Pleasant|MI|ISABELLA|Low Income Area/HPSA
48860|Muir|MI|IONIA|Low Income Area/HPSA
48861|Mulliken|MI|EATON|HPSA
49862|Munising|MI|ALGER|Low Income Area/HPSA
49259|Munith|MI|JACKSON|HPSA
49440|Muskegon|MI|MUSKEGON|Low Income Area
49441|Muskegon|MI|MUSKEGON|Low Income Area
49442|Muskegon|MI|MUSKEGON|Low Income Area
49444|Muskegon|MI|MUSKEGON|Low Income Area
49073|Nashville|MI|BARRY|Low Income Area
48748|National City|MI|IOSCO|Low Income Area/HPSA
49762|Naubinway|MI|MACKINAC|Low Income Area/HPSA
49117|New Buffalo|MI|BERRIEN|Low Income Area
49446|New Era|MI|OCEANA|Low Income Area/HPSA
49337|Newaygo|MI|NEWAYGO|Low Income Area/HPSA
49868|Newberry|MI|LUCE|Low Income Area/HPSA
49120|Niles|MI|BERRIEN|Low Income Area
49952|Nisula|MI|HOUGHTON|Low Income Area/HPSA
49262|North Adams|MI|HILLSDALE|Low Income Area
48461|North Branch|MI|LAPEER|Low Income Area/HPSA
48049|North Street|MI|ST. CLAIR|HPSA
49870|Norway|MI|DICKINSON|Low Income Area
49448|Nunica|MI|OTTAWA|HPSA
48237|Oak Park|MI|OAKLAND|Low Income Area
48649|Oakley|MI|SAGINAW|Low Income Area
48749|Omer|MI|ARENAC|Low Income Area
49765|Onaway|MI|PRESQUE ISLE|Low Income Area/HPSA
49675|Onekama|MI|MANISTEE|Low Income Area/HPSA
49264|Onondaga|MI|INGHAM|Low Income Area/HPSA
49953|Ontonagon|MI|ONTONAGON|Low Income Area/HPSA
48865|Orleans|MI|IONIA|Low Income Area/HPSA
48750|Oscoda|MI|IOSCO|Low Income Area/HPSA
49266|Osseo|MI|HILLSDALE|Low Income Area
49766|Ossineke|MI|ALPENA|Low Income Area/HPSA
48463|Otisville|MI|GENESEE|HPSA
49078|Otsego|MI|ALLEGAN|Low Income Area
48464|Otter Lake|MI|LAPEER|HPSA
48866|Ovid|MI|CLINTON|Low Income Area
48754|Owendale|MI|HURON|Low Income Area
48867|Owosso|MI|SHIAWASSEE|Low Income Area
48465|Palms|MI|SANILAC|Low Income Area/HPSA
49268|Palmyra|MI|LENAWEE|Low Income Area/HPSA
49768|Paradise|MI|CHIPPEWA|Low Income Area/HPSA
49338|Paris|MI|MECOSTA|Low Income Area/HPSA
49269|Parma|MI|JACKSON|HPSA
49079|Paw Paw|MI|VAN BUREN|HPSA
48466|Peck|MI|SANILAC|Low Income Area/HPSA
49958|Pelkie|MI|HOUGHTON|Low Income Area/HPSA
49769|Pellston|MI|EMMET|Low Income Area/HPSA
49449|Pentwater|MI|OCEANA|HPSA
48871|Perrinton|MI|GRATIOT|Low Income Area/HPSA
49873|Perronville|MI|MENOMINEE|Low Income Area/HPSA
48872|Perry|MI|SHIAWASSEE|Low Income Area
49770|Petoskey|MI|EMMET|HPSA
48873|Pewamo|MI|IONIA|HPSA
49774|Pickford|MI|CHIPPEWA|Low Income Area/HPSA
49339|Pierson|MI|MONTCALM|Low Income Area/HPSA
48755|Pigeon|MI|HURON|Low Income Area
48650|Pinconning|MI|BAY|Low Income Area
49271|Pittsford|MI|HILLSDALE|Low Income Area
49272|Pleasant Lake|MI|JACKSON|HPSA
49775|Pointe aux Pins|MI|MACKINAC|Low Income Area/HPSA
48340|Pontiac|MI|OAKLAND|Low Income Area
48341|Pontiac|MI|OAKLAND|Low Income Area
48342|Pontiac|MI|OAKLAND|Low Income Area
48467|Port Austin|MI|HURON|Low Income Area
48468|Port Hope|MI|HURON|Low Income Area
48060|Port Huron|MI|ST. CLAIR|Low Income Area/HPSA
48469|Port Sanilac|MI|SANILAC|Low Income Area/HPSA
48875|Portland|MI|IONIA|HPSA
49776|Posen|MI|PRESQUE ISLE|Low Income Area/HPSA
49874|Powers|MI|MENOMINEE|Low Income Area/HPSA
48756|Prescott|MI|OGEMAW|Low Income Area/HPSA
48651|Prudenville|MI|ROSCOMMON|Low Income Area/HPSA
49450|Pullman|MI|ALLEGAN|Low Income Area/HPSA
49082|Quincy|MI|BRANCH|Low Income Area/HPSA
49876|Quinnesec|MI|DICKINSON|Low Income Area
49676|Rapid City|MI|KALKASKA|Low Income Area/HPSA
49878|Rapid River|MI|DELTA|Low Income Area/HPSA
49451|Ravenna|MI|MUSKEGON|Low Income Area/HPSA
49274|Reading|MI|HILLSDALE|Low Income Area/HPSA
48239|Redford|MI|WAYNE|HPSA
49677|Reed City|MI|OSCEOLA|Low Income Area/HPSA
48757|Reese|MI|TUSCOLA|HPSA
49340|Remus|MI|MECOSTA|Low Income Area/HPSA
49879|Republic|MI|MARQUETTE|Low Income Area/HPSA
48652|Rhodes|MI|GLADWIN|Low Income Area/HPSA
48218|River Rouge|MI|WAYNE|Low Income Area
48877|Riverdale|MI|GRATIOT|Low Income Area/HPSA
49277|Rives Junction|MI|JACKSON|Low Income Area/HPSA
49880|Rock|MI|DELTA|Low Income Area/HPSA
49341|Rockford|MI|KENT|HPSA
49342|Rodney|MI|MECOSTA|Low Income Area/HPSA
49779|Rogers City|MI|PRESQUE ISLE|Low Income Area
48174|Romulus|MI|WAYNE|Low Income Area
48653|Roscommon|MI|ROSCOMMON|Low Income Area/HPSA
48654|Rose City|MI|OGEMAW|Low Income Area/HPSA
48878|Rosebush|MI|ISABELLA|Low Income Area/HPSA
48066|Roseville|MI|MACOMB|Low Income Area
49452|Rothbury|MI|OCEANA|Low Income Area/HPSA
49780|Rudyard|MI|CHIPPEWA|Low Income Area/HPSA
49826|Rumely|MI|ALGER|Low Income Area/HPSA
48470|Ruth|MI|HURON|Low Income Area
48601|Saginaw|MI|SAGINAW|Low Income Area/HPSA
48607|Saginaw|MI|SAGINAW|Low Income Area/HPSA
48602|Saginaw|MI|SAGINAW|Low Income Area
48604|Saginaw|MI|SAGINAW|Low Income Area
49881|Sagola|MI|DICKINSON|Low Income Area
48079|Saint Clair|MI|ST. CLAIR|HPSA
48656|Saint Helen|MI|ROSCOMMON|Low Income Area/HPSA
49781|Saint Ignace|MI|MACKINAC|Low Income Area/HPSA
48879|Saint Johns|MI|CLINTON|HPSA
48880|Saint Louis|MI|GRATIOT|Low Income Area/HPSA
49279|Sand Creek|MI|LENAWEE|HPSA
49343|Sand Lake|MI|KENT|Low Income Area/HPSA
48471|Sandusky|MI|SANILAC|Low Income Area/HPSA
48657|Sanford|MI|MIDLAND|HPSA
48881|Saranac|MI|IONIA|Low Income Area/HPSA
49453|Saugatuck|MI|ALLEGAN|HPSA
49783|Sault Sainte Marie|MI|CHIPPEWA|Low Income Area/HPSA
49088|Scotts|MI|KALAMAZOO|Low Income Area
49454|Scottville|MI|MASON|Low Income Area/HPSA
